nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,crop_name,soil_color
111.69480852435872,24.09151139462178,47.05697284026396,28.565549255692115,91.50706853816202,6.340225032417575,25.541262626202556,muskmelon,brown
110.03162826650914,14.055432166148016,51.89909591542786,27.439137584648936,90.45870063400491,6.144014230762667,22.57253078770358,muskmelon,brown
88.47815363876602,17.597472956642942,52.84822940680956,28.936951613080435,91.07488555951832,6.472387929207276,25.691713516908823,muskmelon,brown
107.46679755553671,12.443666723625588,50.10805888361205,27.41658056788104,91.26877509107082,6.234949103747764,21.73877351932269,muskmelon,brown
84.22498678609628,20.747015504053284,46.756630026646754,28.252714543298143,90.9926788246216,6.488436192185708,25.98443688074252,muskmelon,brown
84.44439933013959,15.581668946705005,49.47938324412124,29.397741730842892,93.5007142121305,6.358413430501119,28.331717805148195,muskmelon,brown
118.3309136669959,25.13018860611359,47.82908390144833,28.716270687946352,95.00461463199026,6.187429811121713,25.3642017314694,muskmelon,brown
99.7411032527251,17.480103124977145,51.45901808863761,29.720257029374817,92.85844184741616,6.3552490438793,26.42468086804853,muskmelon,brown
83.54515217291875,20.786469467976985,56.01050959644135,29.47367974902414,89.42914598783752,6.2589619721190966,22.43067117032507,muskmelon,brown
115.74268991924886,27.08639089079225,51.81157547125575,29.32349399194538,92.54939111389491,6.086246953707963,28.515602055481857,muskmelon,brown
93.72989919772104,5.70286888850554,44.40966759881654,27.8108835035592,89.83890496576568,6.110077682737302,24.10309866085152,muskmelon,brown
101.681319636136,14.17514274149178,47.71381216800951,28.74958933981136,93.458530565413,6.340344647700798,28.40629333451612,muskmelon,brown
107.64455769896936,10.835585748887915,49.01028424238529,29.49499215033724,91.96520064897985,6.694609256273355,19.470417190750425,muskmelon,brown
90.89340567421856,16.545779057799702,49.96788407340225,28.115170795753155,92.18816509299634,6.45706931536301,24.21758242002072,muskmelon,brown
116.75603423097805,20.125524000376892,56.00069151974719,28.750849713470704,91.80767929453886,6.133922073477905,26.848261930427284,muskmelon,brown
88.35542919174151,5.72824969984353,42.02507417196064,29.79464362109372,89.72992854163756,6.467063891693048,23.15114565405603,muskmelon,brown
86.20532687876,19.76245238074005,43.571588320663615,29.11489994590583,89.9072230438131,6.505464299632149,21.196115937094792,muskmelon,brown
93.14273556960754,13.309905942672495,46.3971501910915,29.50528749679838,93.53504387484054,6.1423177015460935,25.265524247874183,muskmelon,brown
96.61283461023666,27.564493379595508,56.4444445368148,28.78233401460465,91.07193326512332,6.308361621556463,22.46706461309836,muskmelon,brown
109.72677946741312,14.72082055437609,50.53484864629097,27.40086114069495,92.10238252684576,6.202971008473793,22.75061485833363,muskmelon,brown
102.71751282775789,25.39540215277326,51.805756788518366,28.95182296231675,94.50938543455892,6.561831823362679,22.67542394196401,muskmelon,brown
85.58340835386042,19.871297882520768,52.81481107074683,27.647164323520972,93.24303954831574,6.0868280142042845,27.086782801002023,muskmelon,brown
91.1003557879162,15.88186887469665,53.121092697139154,27.866718319384542,92.25947024363464,6.423866958863968,22.47819074105192,muskmelon,brown
95.9965130858565,25.50408213334344,48.07148570819593,27.910151074684244,91.1237454963253,6.138437487581959,24.43577590403981,muskmelon,brown
109.59849564527316,19.723747913016425,44.15121605534441,27.76524459263553,94.74003039980464,6.358336105204534,27.107271746964926,muskmelon,brown
83.20856366587714,13.028477627483396,53.09835627130562,29.440090358828343,92.84277516209386,6.211339859459422,21.835390149764407,muskmelon,brown
109.58466508129976,22.10520402449704,45.302407593026366,29.00429940853829,91.78233750213164,6.221857108604714,25.59135603751764,muskmelon,brown
108.21814633697647,24.91828732326032,51.89004891815639,28.759925093800454,93.78546203490802,6.177250144518127,27.22968034051327,muskmelon,brown
86.08432616875406,23.530911514174772,48.93960833266678,28.345875885255776,90.62138463968311,6.217986735473311,23.8803236891968,muskmelon,brown
110.1933930679877,5.412781194595398,54.24542222108054,27.77595671957701,91.1955780655348,6.351317956484238,26.714796566601706,muskmelon,brown
107.07121378645702,11.701867736719793,46.45089646731886,29.2016582808129,93.10617546479487,6.421634838162923,27.76715913669263,muskmelon,brown
97.87754592139238,12.849429398797271,53.09983377179583,28.84810732651621,94.13197039454434,6.191008585276022,22.212538441772324,muskmelon,brown
118.52163322489366,6.996096644084293,43.859074127368665,29.48352419470822,91.21843037307592,6.692772657596963,30.459222056770997,muskmelon,brown
117.45604232153718,6.968718390869696,53.85668221532665,29.60048032250336,93.87185359904356,6.284363354569698,27.911814469145632,muskmelon,brown
93.9807781947586,22.023275747801804,47.00020044810274,28.766922577212277,92.39324367721154,6.69089633422859,22.24113558092979,muskmelon,brown
120.14517185230012,8.429394002647442,48.05571226121597,29.56973617928857,91.47256343252008,6.6146666921923085,28.89606978033673,muskmelon,brown
102.03834577211,11.350051552106754,44.8699115311462,28.271806457598373,92.76459280365984,6.4800806562028415,26.669172165599225,muskmelon,brown
102.05563941731108,23.05437790314171,55.26500771251296,27.75952802572733,90.7293006399815,6.707607387558491,23.185146410206848,muskmelon,brown
102.04324805515998,11.410389151136895,44.718815367409086,28.53407741767012,93.72486844186795,6.436109192375608,25.628388457722355,muskmelon,brown
81.01517675740143,28.484798007239117,46.680864511428574,28.830978266730305,91.7782970702918,6.050823946017754,27.91861253159943,muskmelon,brown
98.3296525957214,7.293028947952209,48.16405311664267,27.840481449213083,92.00958564790788,6.174880989857304,28.87585700929096,muskmelon,brown
84.37271112173157,21.51399389880216,45.344798602054,29.9552865622746,90.19742154660229,6.171690897194051,25.6766748907678,muskmelon,brown
117.58459257724972,18.531785766355483,53.36013862772148,28.306296675465344,91.03912483767712,6.359431576729481,19.446186569410155,muskmelon,brown
84.91266898017928,21.737202471677687,47.32022503173763,29.909742543636625,91.81291985425128,6.161038587015288,24.204593041809872,muskmelon,brown
84.27873951417189,20.74395837453557,49.954221271625656,29.63025996043241,90.67997211216893,6.153290074512563,22.53512003443375,muskmelon,brown
81.41962545033762,27.20340288114196,46.01548513737321,28.539922942076345,93.53141541784822,6.395014335220636,24.49979306513597,muskmelon,brown
87.98637207821952,8.072578263086466,45.8287370668352,29.51955797753099,91.08231615389433,6.579846311491363,27.065948564039164,muskmelon,brown
86.71035746396153,20.505837821442164,52.19888523924506,27.681874098474648,93.5984509884432,6.092794389497886,27.93822558401016,muskmelon,brown
96.6270383105364,21.88271526311787,46.98429385313031,29.12503639340176,92.94494257981908,6.295760016996812,28.751616237155044,muskmelon,brown
109.84026715318286,8.035425377909036,51.84213502955529,28.9274805066042,91.89792042761484,6.206453711273994,21.31275128007798,muskmelon,brown
110.3931343131235,15.207210137074878,50.28603105578256,28.563957120461843,92.26673887856457,6.197111818100658,26.85457762543989,muskmelon,brown
94.410325727872,16.178243575895834,43.143764206863246,27.271429778788967,90.32944708015056,6.670268793011316,24.5929714364551,muskmelon,brown
81.98844628644657,15.223004858666998,46.9260063439201,28.983976889237063,91.14820020898507,6.440370798178848,24.049455122615964,muskmelon,brown
113.68312353933266,13.384211613228567,53.37153187287354,27.393053409727656,93.44699240394944,6.542313043381544,22.43641861615539,muskmelon,brown
81.42339488654467,27.52007955670373,46.54633413783546,28.949682693020574,93.8710308528819,6.451762264418014,21.833160639357697,muskmelon,brown
101.93245789877707,25.222948936834392,53.502728417554025,29.520132624808337,93.00059945763516,6.385630312095172,22.73506527122492,muskmelon,brown
115.62209050133586,18.73850287782225,55.365046282808265,28.998308317822453,92.71281891256204,6.0776005511732905,22.107203980475795,muskmelon,brown
96.10434024961422,11.692645550876202,43.873047398170094,29.714676782341765,93.82718563604676,6.12966570500748,23.557346202097506,muskmelon,brown
98.81391735191114,28.17871401512393,53.57438342645541,29.19510866646214,91.7873089053005,6.665685642995143,26.623081013526235,muskmelon,brown
81.3016965978683,29.2705975941544,51.07877571342284,28.95405638332036,93.40578643894858,6.11092428839191,29.951224159970344,muskmelon,brown
85.51858821320886,19.12494965110696,48.58919597872764,29.245930565700693,90.11903543093042,6.44886121150556,24.083417029863405,muskmelon,brown
91.96695307725416,10.828561269236705,47.034941972117664,29.71399966954174,93.56240332388477,6.230134451440007,25.128701896857148,muskmelon,brown
81.71533067406001,16.50759697140625,44.06704722437489,29.146155315134887,92.62869720934448,6.290748810123724,23.678253329223324,muskmelon,brown
85.64406348987823,8.001140111825308,50.59336850303156,28.20176594335181,93.695235097969,6.451757815070203,28.803464252565536,muskmelon,brown
97.67051378919255,29.04436148921769,55.77784668177439,29.089045127140377,90.48078594238964,6.555574855160855,25.52637886702961,muskmelon,brown
80.99823486941158,17.68748586980742,50.09360850518222,28.18816401444118,91.27292393250345,6.728163614095552,20.05671886194609,muskmelon,brown
111.26259187629672,4.572828816953672,51.24044938316728,28.784864692897827,91.74274852575007,6.271914713018985,23.06089625452796,muskmelon,brown
99.40367995891444,7.694593650151905,43.13651243572188,27.972333052108286,93.15122547398867,6.192780850037034,26.626481263265497,muskmelon,brown
84.67730561970684,19.19715895212086,47.20544299022806,29.58295523099378,91.08025543693203,6.334476745164557,23.67532061611301,muskmelon,brown
116.90975657803835,21.801906912988382,54.94438017847747,28.830622151102844,92.73925780263444,6.171869149851595,25.407919634815585,muskmelon,brown
118.9540340434557,24.02675529905096,56.32443755376884,28.45836796844799,91.87259790029398,6.322452531828809,27.10049996318305,muskmelon,brown
116.81993227255244,6.253916681786171,60.00786939055711,29.574740809918755,93.07738314505484,6.254307135129666,27.796293023133504,muskmelon,brown
85.02579486917757,16.494313365043634,46.096360487946775,28.88556539769491,91.53428683850784,6.494966700132809,24.96642390344727,muskmelon,brown
112.02602653733602,26.8066554723495,50.73961688631797,28.83828529187336,92.86187275429631,6.1802196037775206,25.65074148737206,muskmelon,brown
117.66073221732556,25.6309094269692,45.32150020828848,28.87890091883425,94.36445159750794,6.175377472541633,25.37018066078976,muskmelon,brown
84.82839052728056,16.267205143118666,45.11221003564079,28.96482601925313,90.6426398330913,6.5365939155382,20.973006886883496,muskmelon,brown
115.05454149119387,17.50067273861146,54.22245382574658,28.63020636435532,92.55915653481254,6.320969833555556,24.427343893958515,muskmelon,brown
81.16200345305565,16.73456813350436,50.33520395277736,29.123697331867213,94.39960806191132,6.1478580963207685,25.78489293788973,muskmelon,brown
84.27663674577457,27.88648876658984,45.97521851063574,27.770359317095235,92.9155341856104,6.195437322902334,27.45686663874388,muskmelon,brown
99.14186316416072,12.561193499092711,47.91077274671059,28.73321915824834,96.43519769836264,6.0199880955647735,21.4113034207038,muskmelon,brown
100.5719537959069,18.294586452270217,47.93523817797262,29.303101851647348,93.1392608592998,6.264667044844846,28.96357039315868,muskmelon,brown
88.4329681635598,8.109641751594511,45.0876080214096,29.612064676459067,91.84835592509616,6.296385816991246,25.16932510355584,muskmelon,brown
92.99312286842456,14.439427279992168,52.96178981011802,27.891223041603503,92.39513629654496,6.550127513959047,24.659903210503384,muskmelon,brown
94.06022215673369,15.874406742565318,48.42399669346426,27.936701590287345,91.90144557553414,6.55546235212586,23.51753698871017,muskmelon,brown
80.70626186899094,18.848812990427867,51.33975776918634,28.001797282293865,90.30643467965396,6.501726541847449,24.18301207477352,muskmelon,brown
95.76123577391992,23.04997636941472,44.62690281621499,27.78456068300724,90.26594562278238,6.245640663454667,21.110783182404383,muskmelon,brown
112.29193680873216,5.164004719759162,53.71158299044159,28.747917744254107,92.97395089466916,6.431918497246103,22.665056076680607,muskmelon,brown
101.48644216119968,25.22684218736889,48.79232107236119,28.48320329723817,92.47922781587106,6.2641627034507295,22.455660404405865,muskmelon,brown
83.08500472993764,12.506221935065684,54.13217214482961,28.96815994869105,91.78085100073572,6.220811071100609,21.82746071547393,muskmelon,brown
102.13315372329517,9.34271104248879,46.57537687459509,28.08867743972543,92.90131220914924,6.5080764871896815,25.97494316684632,muskmelon,brown
86.28192673674864,25.240168886929556,45.579106978543365,27.57665985998304,88.38666696507602,6.361959697637604,22.783512329803106,muskmelon,brown
95.80643605946432,23.703792314077987,48.15707143915846,28.304972130360134,91.8483200521058,6.451646600495004,23.496888081817712,muskmelon,brown
113.974492971291,11.559366845848272,53.1534779542056,27.59921889530981,93.54108570065956,6.565624504705451,21.964552664259468,muskmelon,brown
89.13575338701767,8.537891089934812,45.58160330231407,29.177257116664546,90.88690280479,6.598662653161729,29.08981367659445,muskmelon,brown
93.07185438460996,20.997460055977545,48.40619492338767,28.809542634438422,91.12241933663464,6.682450030830264,23.52645981839363,muskmelon,brown
89.85729727058403,21.824918881152847,55.462471072338495,28.65786870318706,91.1195848900436,6.162159003094421,26.09154225377,muskmelon,brown
113.37412307719671,7.779655019920614,51.87794926591362,28.80732318229312,94.88829872057956,6.534824893548323,27.43726427099504,muskmelon,brown
112.3004459074991,23.97079821449385,49.059459427989495,28.44375223185581,92.3603016274144,6.398620745828652,25.50991812465949,muskmelon,brown
112.20749169629924,16.34363177335392,48.56325151145651,28.178393686192837,93.31895938823872,6.317941774457662,26.60472601005288,muskmelon,brown
120.12817169872667,4.9314618526726814,54.751972650830346,29.635059337814237,94.42080878118688,6.16372823125551,26.67582276581749,muskmelon,brown
95.10667491345858,16.935715161831165,42.686321126243016,27.28990937239865,89.80460786438394,6.6712948221796005,25.084329494361477,muskmelon,brown
110.78212785776344,22.541304269824877,44.85607852117963,28.835974106105468,90.88895006134344,6.2545617688031445,22.97683067528537,muskmelon,brown
120.30170007344812,22.192969041374308,58.82060073900048,28.06919565435479,92.185312123671,6.613283604049253,26.408221684970474,muskmelon,brown
82.89478249408404,12.015744310163376,50.077079045512455,28.794768935616823,91.8637702913058,6.227949647250455,21.513228359433526,muskmelon,brown
87.41290374272621,10.00560584224791,49.13199835145095,29.501307040530808,91.4922687589628,6.470667300036072,29.5625849416576,muskmelon,brown
90.64535988819154,5.406186873437708,54.22285791045772,28.47821011716901,92.20438959380166,6.2270358313982666,28.678002732602227,muskmelon,brown
82.75256297209422,30.121263858554563,45.43573563461754,29.06423994524473,91.0992124674527,6.124748232468605,27.11536671775429,muskmelon,brown
111.23887352788591,5.344112848788109,49.288901329719145,28.174751670852174,90.06923038712455,6.339594388070636,22.19626245576151,muskmelon,brown
97.27551197183055,24.312947433639035,48.37333095967301,27.306073737698405,91.02414598460084,6.1399585077072345,22.305952108433225,muskmelon,brown
95.91854868114972,22.124506767786865,43.24924868656159,27.77860325772241,90.7019620979084,6.292854121410178,23.0669164818597,muskmelon,brown
112.52182534306036,18.84006433713976,46.3485252691984,27.746249069930258,95.1216298856998,6.402246198388587,27.304730711502632,muskmelon,brown
114.749801031348,8.625445169114725,53.29997624018552,29.286415255908597,93.1147482660876,6.521266445143035,29.550445307966008,muskmelon,brown
105.17732243703507,22.459413018811183,53.48326966108701,28.014571850975376,90.36734652444484,6.659344738808472,23.367994963368737,muskmelon,brown
89.83022709783816,13.266103001595068,49.21821713200246,27.59659025971899,91.661211732523,6.374395823151053,24.464931547506172,muskmelon,brown
113.4078029709022,5.579903319927215,51.417671501083305,27.792035680563544,90.39357673662744,6.645630502173456,24.6413745128002,muskmelon,brown
108.97266394744835,24.386710690342124,53.2115564437884,28.902715363657745,91.50939350747473,6.3739492291749205,23.886168687820188,muskmelon,brown
97.32269211813892,26.399089578385556,46.90829200239071,27.49589552676081,90.8168316626965,6.233520377160204,22.35891828734096,muskmelon,brown
94.49883381072802,6.684462629155233,44.77613899592293,27.39087343400475,91.0976007444782,6.043985966579886,26.54136739495713,muskmelon,brown
84.6429178568783,8.797377581146991,50.76321153787384,28.550887162182324,91.21525411966692,6.497589499048744,26.90304846108664,muskmelon,brown
110.42473782817616,18.76085504834102,45.85196554122661,28.908399211826588,92.22107545104242,6.222044055105234,26.38956849056854,muskmelon,brown
110.7401298515143,5.487911701477011,51.91440108888755,29.403946193619596,92.145442526674,6.164724155817151,21.087844653143804,muskmelon,brown
115.52651810285988,26.30986535455723,53.40912941181731,28.29563661930202,92.71332697165242,6.473372306705336,26.16476636000621,muskmelon,brown
110.27966086390585,13.522023907669448,47.46035952133195,28.870338277687107,91.94309852265448,6.346793445315323,26.19227872344305,muskmelon,brown
117.564772057488,24.783500368838457,52.69596888749621,29.183440470927977,93.34011712956878,6.219140133053676,26.383408819124405,muskmelon,brown
91.00394917291102,15.223492745960836,48.736534505863375,27.29524568158804,92.60257004567993,6.448934787477292,24.19267153959196,muskmelon,brown
103.86316821123788,25.619829640630076,55.5025727716888,29.880797783850195,90.19392762232827,6.120653146936202,22.8677762678208,muskmelon,brown
88.25578851169773,23.64875689897011,47.56048901866272,27.242463078926438,91.2889766115068,6.358721861377477,23.62798644116134,muskmelon,brown
84.42108012399943,7.532134281247297,46.52964498597177,29.26154479248498,93.503544494402,6.629816379185552,25.405197517084705,muskmelon,brown
103.11007967561396,25.19570636736632,51.16092492661915,29.74495397567518,90.93103803845904,6.167434292784344,21.69636981189869,muskmelon,brown
106.49609476164991,14.108298754390358,53.22478266674983,28.275173576867925,92.40723369441427,6.395849263009791,24.75405819793781,muskmelon,brown
117.41479278270252,4.768360557450663,53.7776870093188,29.697438847930496,93.98358936636669,6.207702928430923,27.13058660259796,muskmelon,brown
113.79946950118963,30.718090308437745,50.881307138942425,29.2685860546593,90.26051482786563,6.061506253014946,25.597408571625078,muskmelon,brown
103.40974818826068,26.807827011512718,49.952847585511726,28.91033906947527,93.36533721550155,6.471890799022157,25.326521461878144,muskmelon,brown
83.31468540376895,15.731792214731293,44.329476982195295,27.88076109194462,93.3407595811756,6.608968212081921,24.909187877888485,muskmelon,brown
102.13214253886562,12.363713721321952,44.18102651472229,29.313301262627384,90.96844908363316,6.34686869014155,23.9877205714643,muskmelon,brown
105.63357957213778,22.22556707530478,52.78736662101959,28.6233533817038,93.40130280141504,6.416557883493633,22.50834601475249,muskmelon,brown
98.26712853429396,6.746639940047127,45.10438045311399,28.05204092778989,92.21029978899722,6.253528698069588,25.841514235733943,muskmelon,brown
105.84912074905188,19.740060825676604,48.65404164778669,28.87973869130163,93.78775556308148,6.315012770015265,24.63421437279738,muskmelon,brown
106.04681249120816,21.657371126292755,58.49511862825335,27.972091618389737,90.76222991201765,6.636466292910224,21.0977021518321,muskmelon,brown
111.46613724051689,4.5654640318558855,50.24022080441733,27.744766949760237,91.3337768856982,6.437091439925453,22.93801573445358,muskmelon,brown
84.86760854765555,21.36285190906475,48.4274892382793,29.76725291655069,91.30582092235812,6.183963569146022,25.32287829882248,muskmelon,brown
86.0770016281104,19.273039316030527,51.74442909195759,29.00026583327902,92.22982717426632,6.041184186356689,23.22854691670853,muskmelon,brown
83.40590365196194,13.760660309723008,53.13771174902674,27.27041787451289,95.22022141206118,6.4253899010200834,25.11652669498836,muskmelon,brown
111.98481012823248,4.992819390212627,54.7258204860352,29.234155175036918,92.6582801680282,6.349066911470056,22.255847973303005,muskmelon,brown
92.75909075782626,20.057450804991035,46.3354300289312,29.62247555687467,92.08648083334327,6.605908869404506,24.029393193171124,muskmelon,brown
83.33542685738895,14.081482492862609,47.660907904225645,28.98226199520244,92.17133123231172,6.34200060344151,26.128729133277567,muskmelon,brown
118.1605883118796,19.425824551306324,54.45876420366373,28.202413821545623,90.88393457167102,6.51561394060876,20.546555306252827,muskmelon,brown
107.11498255711864,24.786731203184488,53.19509038273928,28.76573034877166,94.36343060759468,6.237277308398139,24.808036994054948,muskmelon,brown
98.9355761061595,16.48368634718517,46.35145190703134,29.69620612617131,94.14149445983972,6.3726146886640365,25.77141877817404,muskmelon,brown
85.81888214155055,7.382080257693802,44.9615859964576,29.3071764951834,91.96246517084722,6.6951413319685456,28.22365338434156,muskmelon,brown
95.40070490331055,21.79414419207335,46.60292998452564,27.85004111017173,91.75187906496028,6.3835672369674334,21.1855465880642,muskmelon,brown
88.01858102777317,8.83060012193008,51.85051202402057,29.579785601785616,91.0000215919369,6.666712371809455,27.87832365794305,muskmelon,brown
86.71205547942276,15.298662505753908,48.92356815855389,29.67130549461323,92.66246090393452,6.6142284216186615,28.882801280390314,muskmelon,brown
98.04813188470116,25.9726127521209,50.33253930469798,27.36799590772745,91.68968318723124,6.143092231319488,26.329204181786828,muskmelon,brown
119.17066597377988,23.732183655401645,49.71879003068605,28.037326581119626,94.66116763449432,6.297427357885316,23.523764906657327,muskmelon,brown
110.85416338535624,21.93123158569767,45.77908457075706,29.000049563314462,91.91473820477444,6.239573020568089,23.60308407272873,muskmelon,brown
85.00224952207246,20.35441468732859,51.66821378850545,29.703302294686942,89.84326084533491,6.068087823561692,24.88188883325659,muskmelon,brown
116.994689897487,20.924846207329693,52.77950048991514,28.96433825984087,92.30666959081908,6.160529376189644,23.64732155783316,muskmelon,brown
101.45401743467332,11.085982098721368,46.82910358986742,27.96224078651432,93.14164219321609,6.488199418940914,27.118386820581502,muskmelon,brown
98.64859446638891,13.16074631936789,50.26192233837333,28.955925109499034,92.5314549528112,6.179263220082076,24.70234848784641,muskmelon,brown
82.34060195049499,10.809882301821071,53.90203670436839,27.644138615928647,93.02992907667974,6.452946706163633,27.32885827668613,muskmelon,brown
85.87823498216932,17.779306319557413,47.044439464775714,29.166573982668908,89.89469639227605,6.460158357460548,22.39519803821239,muskmelon,brown
113.46771446181042,6.8599090167088,49.72827148216622,28.98430871975208,92.8713644423356,6.493078773054767,28.4455482663484,muskmelon,brown
83.76410705219111,19.988469021195023,53.31089785463035,29.49963335404035,89.79915374708258,6.122563124906132,22.87736554475858,muskmelon,brown
102.09982027015094,16.848900803303263,47.77407985499882,29.561828553023773,94.94923091135664,6.215656759542805,25.85534352224948,muskmelon,brown
115.83118083824895,19.96466385122989,57.074817356591325,27.65479502400385,93.3898126090981,6.756101594327578,26.711413998250435,muskmelon,brown
97.02266348748464,25.46262358417002,49.79687473036122,27.45334120096611,89.74306137050145,6.1712502053213685,23.53222756685251,muskmelon,brown
111.38241513837411,20.009545123350836,48.01113401364293,27.474451067893867,94.82488873985145,6.437143846204415,27.71977416907036,muskmelon,brown
111.44095177787322,15.8900016646617,53.16269587531175,27.89060486755857,92.96024263758584,6.185653161835376,23.201279234808787,muskmelon,brown
117.92354043787986,26.211166372617463,50.01913944412699,27.946620965754843,93.7206112433121,6.406193125083926,22.059034368867454,muskmelon,brown
115.7263063889974,10.783688989979026,48.96845704767358,28.36212763411574,91.85878459142909,6.125962490817879,29.65341637873588,muskmelon,brown
113.34624626776034,26.44199089907501,48.73509447374699,28.878812034066133,92.58880374981536,6.171023744090387,25.310818381668177,muskmelon,brown
119.52703686975651,24.397102462055575,53.19758588880291,28.197388534598137,91.63169005206636,6.671776214685714,25.042861287265183,muskmelon,brown
98.72476217436406,25.440492028381414,46.940699690456746,27.446597108323108,91.12550131401557,6.164707110899246,22.146670575305745,muskmelon,brown
96.37915220918096,28.96309808276492,51.56135410964987,29.30062646731508,90.75576094182964,6.6720406897655975,25.548559675947008,muskmelon,brown
114.0053923873295,8.243975904073668,52.68961397902286,28.49468207675731,90.97274174318534,6.3706848363943225,27.32943341314341,muskmelon,brown
104.02713281669229,23.84458420930621,57.35881232258254,27.77422802046691,91.59365903987316,6.705350130717637,22.20194670626653,muskmelon,brown
113.5859124727384,6.850744332860551,51.99586779878737,29.202702720187656,93.63619073769227,6.237541316417914,28.107534542359563,muskmelon,brown
88.52299750815152,13.491510130719556,49.48985537636007,29.713183805654023,93.03297861040116,6.607297613171491,28.937245048438367,muskmelon,brown
83.83286349913861,8.081760323403799,44.79350181193696,29.20372819948548,90.6552062426803,6.690762715877769,25.358323063627047,muskmelon,brown
112.82489408876656,14.01667364980018,54.49673611806437,27.23254591273812,93.97990725222226,6.3587204341724295,20.49267392816997,muskmelon,brown
105.86795714447314,20.431451167373588,53.09287159675544,29.491664197667053,90.52134579212216,6.408663530530358,21.84424787680229,muskmelon,brown
116.4805603242725,18.35183659047817,54.515546260017686,28.723024766204496,92.2245569628684,6.20954537486633,25.11183772045744,muskmelon,brown
81.93528569666347,29.296434180505653,50.25547886485339,28.51381929943144,93.0337441263322,6.208911935576452,26.5195724202682,muskmelon,brown
86.93353842414727,13.811186923037294,46.28321029537558,29.57511380199166,93.79825633992128,6.580940980618367,28.392571229203856,muskmelon,brown
86.59232272467575,18.69703210702669,46.30595990155376,28.87669270133482,89.87928253083314,6.532864410589159,22.03929291012465,muskmelon,brown
107.5074233369128,10.936424497968003,49.52445485664137,27.52885693600109,91.8825483359524,6.2550687881471365,18.69263431046531,muskmelon,brown
80.63556273799855,30.15249794878909,49.61801219966989,28.568034332791143,92.31964910503744,6.054533927655424,29.898377634458235,muskmelon,brown
97.53778643761356,22.05433518230898,47.03748703447056,29.11771769993161,92.82511011947057,6.323710724409337,29.572311225672745,muskmelon,brown
106.45187913139154,19.121873489847086,49.43319530929509,29.72260516399774,91.26454870709348,6.344708887036652,20.707244619205973,muskmelon,brown
81.9259476571843,13.44683144071093,53.26182539095136,27.80680137942385,94.9753539193644,6.371092354981947,26.35269189879602,muskmelon,brown
104.88812350951324,25.9094339095922,50.30211768487646,28.67432779868979,92.30676505896506,6.548148719706612,23.070631564448096,muskmelon,brown
98.636321177682,26.695310876163784,53.388968921739696,28.1869126823468,90.29160554124974,6.331063824687434,27.633129249692068,muskmelon,brown
82.16359051477816,21.349474388030977,49.94648880194099,29.558432064928144,94.05959532328004,6.107928597971053,27.879438337336477,muskmelon,brown
113.72734183204034,29.086428346662384,48.88348062510264,28.977156567483835,92.45367436647494,6.163883715150067,23.811897194632035,muskmelon,brown
101.577599974933,24.952969961352736,51.94613425244811,28.98723221567352,94.5683607577003,6.745761230585546,22.995323469719366,muskmelon,brown
115.12005588737898,24.52066178060401,52.479127126722055,29.05146951275591,92.59535531266133,6.402684018514961,24.24066179932592,muskmelon,brown
110.50630599787594,5.175679237938001,46.71469111622616,28.16013470380587,91.58944223244616,6.267752972147431,19.831117077018558,muskmelon,brown
117.51273087761224,7.877475513139235,46.25389742662353,29.41720303624707,90.54530736004143,6.544170851753299,28.59703506458256,muskmelon,brown
116.70615708435338,19.23395437252364,55.05399144944716,28.75978812960989,92.16352655738964,6.137530704789156,27.051114543136723,muskmelon,brown
110.11472530109889,15.86861948745133,56.92425159260175,27.70132055623806,93.52043270903944,6.2115361573508,22.02012180972308,muskmelon,brown
118.97954079919504,14.692386006522158,48.63542663796794,27.92639379853501,92.277958130824,6.246387338595183,26.96776976018129,muskmelon,brown
83.53558555894693,20.58232575441508,50.83532966708282,28.946222790770197,92.217801845451,6.5204669887602575,20.485223747300942,muskmelon,brown
107.20923638538709,11.684444985913371,51.08163578693824,29.22219626024687,92.31095927514656,6.418033404880413,27.829031546712148,muskmelon,brown
111.91105492972734,4.695770742588746,49.61110956784851,27.9250311908934,90.52795997039986,6.455568081598954,22.04021287143116,muskmelon,brown
87.83593755222574,8.63049492881849,43.71348288599472,29.59607370801464,90.99120456180444,6.6686691420900495,29.043404879775903,muskmelon,brown
95.34345157137656,30.09119935020298,54.82846617000669,29.38461597058995,89.57215011951317,6.640432002731056,25.807424639835855,muskmelon,brown
81.94464847136237,18.706840856720422,53.045599307404125,28.149724355090008,91.19049752936895,6.432981982273234,23.705231868357497,muskmelon,brown
119.52216963418248,14.365038284471192,50.34934083773688,27.87543451478931,92.13189047558966,6.359978672932435,24.24426763802999,muskmelon,brown
84.26152446454648,21.420696613372325,44.14647890282366,29.961185720637605,90.5395396884478,6.176891501741084,23.743475282170618,muskmelon,brown
96.08749890346208,11.23656905749103,58.50566473992578,29.2378335250712,94.00019317049266,6.528869417991287,23.28162676379301,muskmelon,brown
113.177718240871,5.815968340974961,54.85902255992732,28.99619235749843,91.69923993825547,6.401746317368073,24.07996116125057,muskmelon,brown
90.80302474203884,11.669218513741454,46.43365520884475,29.66025369576349,93.55728600322654,6.297184944341424,28.999528332877663,muskmelon,brown
99.99331767899407,16.130874369445987,45.862333046683,29.640534534402192,93.33400448477346,6.37806505745827,26.5042256678142,muskmelon,brown
